num,info
221,"Prof. Dr. med.  Heino Skopnik, Dr. Frank Stemberg<br>Klinikum Worms<br>Klinik für Kinder und Jugendmedizin<br>Schlaflabor<br>Gabriel-von-Seidl-Str. 81<br>67550 Worms<br><br>Telefon: (0 62 41) 5 01-36 00<br>Fax: (0 62 41) 5 01-36 99<br>E-Mail: <a href=""mailto:frank.stemberg@klinikum-worms.de"">frank.stemberg@klinikum-worms.de</a><br>Internet: <a href=""http://www.klinikum-worms.de"">www.klinikum-worms.de</a><br>"
222,"Prof. Dr. med.  Norbert Stasche <br>Westpfalz-Klinikum GmbH<br>Klinik für Hals-, Nasen- und Ohrenheilkunde<br>Schlafmedizinisches Zentrum<br>Hellmut-Hartert-Str. 1<br>67653 Kaiserslautern<br><br>Telefon: (06 31) 2 03-20 75/-16 48<br>Fax: (06 31) 2 03-15 51<br>E-Mail: <a href=""mailto:nstasche@westpfalz-klinikum.de"">nstasche@westpfalz-klinikum.de</a><br>Internet: <a href=""http://www.westpfalz-klinikum.de"">www.westpfalz-klinikum.de</a><br>"
223,"Prof. Dr. med.  Karl Hörmann, Dr. med. Joachim T. Maurer<br>Universitäts-Hals-Nasen-Ohrenklinik<br>Schlafmedizinisches Zentrum<br>Theodor-Kutzer-Ufer 1-3<br>68135 Mannheim<br><br>Telefon: (06 21) 3 83-16 00<br>Fax: (06 21) 3 83-19 72<br>E-Mail: <a href=""mailto:joachim.maurer@umm.de"">joachim.maurer@umm.de</a><br>Internet: <a href=""http://www.schlafapnoe.de"">www.schlafapnoe.de</a><br>"
224,"Prof. Dr. med.  Michael Deuschle, Prof. Dr. phil.  Michael Schredl<br>Zentralinstitut für Seelische Gesundheit<br>Schlaflabor<br>J 5<br>68159 Mannheim<br><br>Telefon: (06 21) 17 03-17 83<br>Fax: (06 21) 17 03-17 85<br>E-Mail: <a href=""mailto:michael.Schredl@zi-mannheim.de"">michael.Schredl@zi-mannheim.de</a><br>Internet: <a href=""http://www.zi-mannheim.de/schlafforschung.html"">www.zi-mannheim.de/schlafforschung.html</a><br>"
225,"Prof. Dr. med. Maritta Orth, Judith Schmitt<br>Theresienkrankenhaus und St. Hedwig-Klinik GmbH<br>Innere Medizin III - Pneumologie<br>Abteilung für Schlafmedizin<br>Bassermannstr. 1<br>68165 Mannheim<br><br>Telefon: (06 21) 4 24-43 09<br>Fax: (06 21) 4 24-43 46<br>E-Mail: <a href=""mailto:info.slab@theresienkrankenhaus.de"">info.slab@theresienkrankenhaus.de</a><br>Internet: <a href=""http://www.theresienkrankenhaus.de"">www.theresienkrankenhaus.de</a><br>"
226,"Prof. Dr. med.  Felix Herth, Dr. med. Andreas Benz<br>Thoraxklinik- Heidelberg gGmbH der Universität Heidelberg<br>Abteilung  Pneumologie und Beatmungsmedizin<br>Schlafmedizinisches Zentrum<br>Amalienstraße 5<br>69126 Heidelberg<br><br>Telefon: (0 62 21) 3 96-31 70<br>Fax: (0 62 21) 3 96-31 72<br>E-Mail: <a href=""mailto:andreas.benz@med.uni-heidelberg.de"">andreas.benz@med.uni-heidelberg.de</a><br>Internet: <a href=""http://www.thoraxklinik-heidelberg.de"">www.thoraxklinik-heidelberg.de</a><br>"
227,"Dr. med. Lamyah El Samman <br>Ambulantes Schlaflabor<br>Schlaflabor<br>Am Höhenpark 4<br>70192 Stuttgart<br><br>Telefon: (07 11) 5 09 06 80<br>Fax: (07 11) 5 09 06 81<br>E-Mail: <a href=""mailto:info@samman.de"">info@samman.de</a><br>Internet: <a href=""http://www.samman.de"">www.samman.de</a><br>"
228,"Dr. med. Stefan Reinecke, Dr. med. Joachim Glockner<br>Marienhospital Stuttgart<br>Vinzenz von Paul Kliniken gGmbH<br>Zentrum für Innere Medizin II / Schlaflabor<br>Böheimstr. 37<br>70199 Stuttgart<br><br>Telefon: (07 11) 64 89-81 60 (Sekretariat)<br>Fax: (07 11) 64 89-848160<br>E-Mail: <a href=""mailto:Schlafmedizin@vinzenz.de; joachim.glockner@vinzenz.de"">Schlafmedizin@vinzenz.de; joachim.glockner@vinzenz.de</a><br>Internet: <a href=""http://www.vinzenz.de"">www.vinzenz.de</a><br>"
229,"Prof. Dr. med. Martin Kohlhäufl, Dipl. Psych.  Sabine Eller<br>Klinik Schillerhöhe<br>Zentrum für Pneumologie, Thoraxchirurgie und Beatmungsmedizin der Robert-Bosch-Krankenhaus GmbH<br>Schlaflabor<br>Solitudestr. 18<br>70839 Gerlingen<br><br>Telefon: (0 71 56) 2 03-24 90<br>Fax: (0 71 56) 2 03-20 11<br>E-Mail: <a href=""mailto:eller@klinik-schillerhoehe.de"">eller@klinik-schillerhoehe.de</a><br>Internet: <a href=""http://www.klinik-schillerhoehe.de"">www.klinik-schillerhoehe.de</a><br>"
230,"Prof. Dr. med. Norbert Sommer, Dr. med. Robert Bundt<br>Klinikum Christophsbad<br>Klinik für Neurologie, Neurophysiologie, Frührehabilitation und Schlafmedizin<br>Neurologisches Schlaflabor<br>Faurndauer Str. 6-28<br>73035 Göppingen<br><br>Telefon: (07161) 6019710<br>Fax: (07161) 6019179<br>E-Mail: <a href=""mailto:schlaflabor@christophsbad.de"">schlaflabor@christophsbad.de</a><br>Internet: <a href=""http://www.christophsbad.de"">www.christophsbad.de</a><br>"
231,"Dr. med. Dirk Dinjus, Harald Englert<br>Klinik Löwenstein gGmbH<br>Medizinische Klinik I<br>Schlafmedizinisches Zentrum<br>Im Geisshölzle 62<br>74245 Löwenstein<br><br>Telefon: (0 71 30) 15 44 62<br>Fax: (0 71 30) 15 43 52<br>E-Mail: <a href=""mailto:harald.englert@klinik-loewenstein.de"">harald.englert@klinik-loewenstein.de</a><br>Internet: <a href=""http://www.klinik-loewenstein.de"">www.klinik-loewenstein.de</a><br>"
232,"Dr. med. Gunther Essinger, Dr. Ruth Coenen<br>Klinikum Nordschwarzwald<br> Schlaflabor<br>Zentrum für Schlafmedizin<br>Lützenhardter Hof<br>75365 Calw-Hirsau<br><br>Telefon: (0 70 51) 5 86-26 46<br>Fax: (0 70 51) 5 86-27 13<br>E-Mail: <a href=""mailto:r.coenen@kn-calw.de"">r.coenen@kn-calw.de</a><br>Internet: <a href=""http://www.zfp-calw.de"">www.zfp-calw.de</a><br>"
233,"Prof. Dr.  W. J. Heppt, Dr. med. Matthias Berger<br>Städtisches Klinikum Karlsruhe gGmbH<br>Kompetenzzentrum für Schlafmedizin (KSM) Karlsruhe<br>Moltkestr. 90<br>76133 Karlsruhe<br><br>Telefon: (0721) 9 74-25 20<br>Fax: (0721) 9 74-25 19<br>E-Mail: <a href=""mailto:ksm@klinikum-karlsruhe.de"">ksm@klinikum-karlsruhe.de</a><br>Internet: <a href=""http://www.klinikum-karlsruhe.de"">www.klinikum-karlsruhe.de</a><br>"
234,"Dr. med.  Johannes Schildge, Dr. med. Michael Simpfendörfer<br>St. Vincentius-Kliniken gAG Karlsruhe<br>Medizinische Klinik<br>Abteilung 4 Pneumologie/Schlaflabor<br>Südendstr. 32<br>76137 Karlsruhe<br><br>Telefon: (07 21) 81 08-37 65<br>Fax: (07 21) 81 08-35 18<br>E-Mail: <a href=""mailto:schlaflabor@vincentius-ka.de"">schlaflabor@vincentius-ka.de</a><br>Internet: <a href=""http://www.vincentius-ka.de"">www.vincentius-ka.de</a><br>"
235,"Dr. med.  Sylvia Claus, Dr. Hans-Günter Weeß<br>Pfalzklinikum Klingenmünster<br>Klinik für Psychiatrie<br>Interdisziplinäres Schlafzentrum<br>Weinstrasse 100<br>76889 Klingenmünster<br><br>Telefon: (0 63 49) 9 00-21 82<br>Fax: (0 63 49) 9 00-21 89<br>E-Mail: <a href=""mailto:schlafzentrum@pfalzklinikum.de"">schlafzentrum@pfalzklinikum.de</a><br>Internet: <a href=""http://www.pfalzklinikum.de"">www.pfalzklinikum.de</a><br>"
236,"PD Dr. med. Carsten Wessig, Dr. med. Helmut Debes<br>Ortenau Klinikum Offenburg-Gengenbach<br>Neurologische Klinik<br>Schlafmedizin<br>Ebertplatz 12<br>77654 Offenburg<br><br>Telefon: (07 81) 4 72-2723<br>Fax: (07 61) 4 72-2742<br>E-Mail: <a href=""mailto:schlafmedizin@og.ortenau-klinikum.de"">schlafmedizin@og.ortenau-klinikum.de</a><br>Internet: <a href=""http://www.klinikum-offenburg.de"">www.klinikum-offenburg.de</a><br>"
237,"Dr. med. Hans-Wolfgang Mahlo <br>SOMNEON<br>Schlafmedizinisches Zentrum Konstanz<br>Bahnhofstr. 12<br>78462 Konstanz<br><br>Telefon: (0 75 31) 12 92 50<br>Fax: (0 75 31) 12 92 30<br>E-Mail: <a href=""mailto:info@somneon.com"">info@somneon.com</a><br>Internet: <a href=""http://www.somneon.com"">www.somneon.com</a><br>"
238,"Dr. med. Hubert N. Trötschler <br>Schlaflabor Freiburg am Ev. Diakoniekrankenhaus<br>Bismarckallee 10<br>79098 Freiburg<br><br>Telefon: (0761) 2169123 od. 36615<br>Fax: (0761) 2169124 od. 278686<br>E-Mail: <a href=""mailto:info@schlaflabor-freiburg.de"">info@schlaflabor-freiburg.de</a><br>Internet: <a href=""http://www.schlaflabor-freiburg.de"">www.schlaflabor-freiburg.de</a><br>"
239,"Prof. Dr. med.  Mathias Berger, Prof. Dr. rer. soc. Dipl. Psych.  Dieter Riemann<br>Universitätsklinikum Freiburg<br>Klinik für Psychiatrie und Psychotherapie, Abteilung für Klein. Psychologie und Psychophysiologie/ Schlaflabor<br>Hauptstr. 5<br>79104 Freiburg<br><br>Telefon: (07 61) 2 70-69 190<br>Fax: (07 61) 2 70-65 230<br>E-Mail: <a href=""mailto:dieter.riemann@uniklinik-freiburg.de"">dieter.riemann@uniklinik-freiburg.de</a><br>Internet: <a href=""http://www.uniklinik-freiburg.de/psych/live/index.html"">www.uniklinik-freiburg.de/psych/live/index.html</a><br>"
240,"Dr. med. Wolfgang Randelshofer <br>Schlaflabor Breisgau<br>Am Kurpark 1<br>79189 Bad Krozingen<br><br>Telefon: (0 76 33) 9 12 90<br>Fax: (0 76 33) 91 29 22<br>E-Mail: <a href=""mailto:kontakt@schlaflabor-breisgau.de"">kontakt@schlaflabor-breisgau.de</a><br>Internet: <a href=""http://www.schlaflabor-breisgau.de"">www.schlaflabor-breisgau.de</a><br>"
241,"Prof. Dr. med. H.-H. Osterhues, Dr. med. Wolfram Palmbach<br>Kreiskrankenhaus Lörrach<br>Klinik für Innere Medizin<br>Schlaflabor<br>Spitalstr. 25<br>79539 Lörrach<br><br>Telefon: (0 76 21) 416-8266<br>Fax: (0 76 21) 4 16-83 71<br>E-Mail: <a href=""mailto:schlaflabor@klinloe.de"">schlaflabor@klinloe.de</a><br>Internet: <a href=""http://www.klinloe.de"">www.klinloe.de</a><br>"
242,"Dr. med. Sabine Peter <br>Lungenfachklinik St. Blasien<br>Zentrum für Schlafmedizin<br>Muchenländer Str. 4<br>79837 St. Blasien<br><br>Telefon: (0 76 72) 4 87-24 20<br>Fax: (0 76 72) 4 87-24 11<br>E-Mail: <a href=""mailto:info@klinik-st-blasien.de"">info@klinik-st-blasien.de</a><br>Internet: <a href=""http://www.klinik-st-blasien.de"">www.klinik-st-blasien.de</a><br>"
243,"Dr. med. Bernd Herberger, Dr. rer. nat. Beata Veselý<br>ProSomno GmbH<br>Klinik für Schlafmedizin<br>Weinstr. 4<br>80333 München<br><br>Telefon: (089) 21 66 55 44<br>Fax: (089) 21 66 57 20<br>E-Mail: <a href=""mailto:service@prosomno.de"">service@prosomno.de</a><br>Internet: <a href=""http://www.prosomno.de"">www.prosomno.de</a><br>"
244,"Prof. Dr.  Jürgen Behr, Prof. Dr.  Rudolf M. Huber<br>Klinikum der Universität München<br>Medizinische Klinik V, Sektion Pneumologie und Thorakale Onkologie<br>Lungenfunktion/ Schlaflabor<br>Ziemssenstr. 1<br>80336 München<br><br>Telefon: (0 89) 51 60-2590; (089) 4400-52344 (Schürmann)<br>Fax: (0 89) 51 60-49 53<br>E-Mail: <a href=""mailto:huber@med.uni-muenchen.de"">huber@med.uni-muenchen.de</a><br>Internet: <a href=""http://www.pneu.klinikum.uni-muenchen.de"">www.pneu.klinikum.uni-muenchen.de</a><br>"
245,"PD Dr. med.  Christian von Bary, Dr. med. Klaus Storck<br>Rotkreuz-Krankenhaus München<br>I. Medizinische Abteilung<br>Schlafmedizinisches Labor<br>Volkartstr. 5<br>80634 München<br><br>Telefon: (0 89) 13 03-27 31 oder 12111351<br>Fax: (0 89)45219122<br>E-Mail: <a href=""mailto:rk.schlaflabor@swmbrk.de "">rk.schlaflabor@swmbrk.de </a><br>Internet: <a href=""http://www.schlafzentrum-münchen.de"">www.schlafzentrum-münchen.de</a><br>"
246,"Prof. Dr. Dr.  Martin Keck, Dr. med. P.-A. Beitinger<br>Max-Planck-Institut für Psychiatrie<br>Schlaflabor<br>Kraepelinstr. 2 - 10<br>80804 München<br><br>Telefon: (0 89) 3 06 22-571<br>Fax: (0 89) 3 06 22-552<br>E-Mail: <a href=""mailto:beitinger@psych.mpg.de"">beitinger@psych.mpg.de</a><br>Internet: <a href=""http://www.mpipsykl.mpg.de"">www.mpipsykl.mpg.de</a><br>"
247,"Dr. med. Werner von Wulffen <br>Klinik Augustinum München<br>Pneumologie/Schlafalbor<br>Wolkerweg 16<br>81375 München<br><br>Telefon: (0 89) 70 97-12 73/-1694<br>Fax: (0 89) 70 97-15 49<br>E-Mail: <a href=""mailto:wulffen@med.augustinum.de"">wulffen@med.augustinum.de</a><br>Internet: <a href=""http://www.augustinum-kliniken.de"">www.augustinum-kliniken.de</a><br>"
248,"PD Dr. med Claus Neurohr <br>Klinikum der Universität München, Campus Großhadern<br>Klinik und Poliklinik für Hals- Nasen- und Ohrenerkrankungen<br>Interdisziplinäres Schlaflabor<br>Marchionistr.13<br>81377 München<br><br>Telefon: (089) 70952860<br>Fax: (089) 70952866<br>E-Mail: <a href=""mailto:schlaflabor.hno@med.uni-muenchen.de"">schlaflabor.hno@med.uni-muenchen.de</a><br>Internet: <a href=""http://www.klinikum.uni-muenchen.de/Klinik-und-Poliklinik-fuer-Hals-Nasen-und-Ohrenheilkunde/de/0500-sprechstunden/schlafmedizin/index."">www.klinikum.uni-muenchen.de/Klinik-und-Poliklinik-fuer-Hals-Nasen-und-Ohrenheilkunde/de/0500-sprechstunden/schlafmedizin/index.</a><br>"
249,"Prof. Dr. med.  Hans Förstl, Dr. med. Dirk Schwerthöfer<br>Klinikum Rechts der Isar der Technischen Universität München<br>Klinik und Poliklinik für Psychiatrie und Psychotherapie<br>Schlafmedizinisches Zentrum<br>Ismaninger Str. 22<br>81675 München<br><br>Telefon: (0 89) 41 40-42 31<br>Fax: (0 89) 41 40-42 45<br>E-Mail: <a href=""mailto:dirk.schwerthoeffer@mri.tum.de"">dirk.schwerthoeffer@mri.tum.de</a><br>Internet: <a href=""http://www.schlafzentrum.med.tum.de"">www.schlafzentrum.med.tum.de</a><br>"
250,"Prof. Dr. med. Henning Bier, Dr. med.  Clemens Heiser<br>Klinikum Rechts der Isar der TU München<br>HNO-Klinik u. Poliklinik<br>Ismaninger Str. 22<br>81675 München<br><br>Telefon: (089) 4140-2692<br>Fax: (089) 4140-4853<br>E-Mail: <a href=""mailto:info@schlaf-hno.de"">info@schlaf-hno.de</a><br>Internet: <a href=""http://www.schlaf-hno.de"">www.schlaf-hno.de</a><br>"
251,"Prof. Dr. med.  Helge Topka, Dr. med. Ralph Schreiner<br>Städtisches Klinikum München GmbH, Klinikum Bogenhausen<br>Klinik für Neurologie<br>Interdisziplinäres Schlaflabor<br>Englschalkinger Str. 77<br>81925 München<br><br>Telefon: (089) 9270-3158<br>Fax: (089) 9270-2083<br>E-Mail: <a href=""mailto:schlaflabor.kb@klinikum-muenchen.de"">schlaflabor.kb@klinikum-muenchen.de</a><br>Internet: <a href=""http://www.klinikum-muenchen.de/kliniken-zentren/bogenhausen/fachbereiche-kb/neurologie-bogenhausen/"">www.klinikum-muenchen.de/kliniken-zentren/bogenhausen/fachbereiche-kb/neurologie-bogenhausen/</a><br>"
252,"Dr. Maximilian Bauer <br>Asklepios Fachkliniken München-Gauting<br>Zentrum für Pneumologie und Thoraxchirurgie<br>Klinik für Intensiv-, Schlaf-und Beatmungsmedizin<br>Robert-Koch-Allee 2<br>82131 Gauting<br><br>Telefon: (0 89) 8 57 91-5301<br>Fax: (0 89) 8 57 91-5306<br>E-Mail: <a href=""mailto:schlaflabor.gauting@asklepios.com"">schlaflabor.gauting@asklepios.com</a><br>Internet: <a href=""http://www.asklepios.com/gauting"">www.asklepios.com/gauting</a><br>"
253,"Bernhard Schröter, Dr. med.  Jürgen Schober<br>Schlaflabor am Klinikum Garmisch-Partenkirchen<br>Auenstr.6<br>82467 Garmisch-Partenkirchen<br><br>Telefon: (08821) 77-0<br>Fax: (08821) 77-0<br>E-Mail: <a href=""mailto:juergen.schober@klinikum.gap.de"">juergen.schober@klinikum.gap.de</a><br>Internet: <a href=""http://www.klinikum-gap.de"">www.klinikum-gap.de</a><br>"
254,"Prof. Dr. med.  Stephan Budweiser, Franziska Roßberg<br>RoMed Klinikum Rosenheim<br>Medizinische Klinik III<br>Schlafmedizinisches Zentrum<br>Pettenkoferstr. 10<br>83022 Rosenheim<br><br>Telefon: (08031) 365- 31 46<br>Fax: (08031) 365-49 86<br>E-Mail: <a href=""mailto:schlafmedizin.rosenheim@ro-med.de"">schlafmedizin.rosenheim@ro-med.de</a><br>Internet: <a href=""http://www.romed-kliniken.de"">www.romed-kliniken.de</a><br>"
255,"Dr. med. Dipl. Psych.  Kerstin Eisenbeiss, Dr. med. Hans Brunner<br>Schön Klinik Bad Aibling<br>Schlaflabor<br>Kolbermoorer Str. 72<br>83043 Bad Aibling<br><br>Telefon: (0 80 61) 9 03-0<br>Fax: (0 80 61) 9 03-91512<br>E-Mail: <a href=""mailto:Msapa@Schoen-kliniken.de"">Msapa@Schoen-kliniken.de</a><br>Internet: <a href=""http://www.schoen-kliniken.de"">www.schoen-kliniken.de</a><br>"
256,"PD Dr. med.  Thomas Glück, Dr. med. Robert F. Koch<br>Kreisklinik Trostberg<br>Medizinische Abteilung<br>Schlaflabor<br>Siegerthöhe 1<br>83308 Trostberg<br><br>Telefon: (0 86 21) 87-50 58<br>Fax: (0 86 21) 87-50 59<br>E-Mail: <a href=""mailto:robert.koch@kliniken-sob.de"">robert.koch@kliniken-sob.de</a><br>Internet: <a href=""http://www.kliniken-suedostbayern.de"">www.kliniken-suedostbayern.de</a><br>"
257,"Dr. med. Konrad Schultz, Dr. med.  Wagner<br>Klinik Bad Reichenhall<br>Zentrum für Rehabilitation<br>Pneumologie und Orthopädie - Schlaflabor<br>Salzburger Str. 8-11<br>83435 Bad Reichenhall<br><br>Telefon: (0 86 51) 7 09-552<br>Fax: (0 86 51) 7 09-5 89<br>E-Mail: <a href=""mailto:info@klinik-bad-reichenhall.de"">info@klinik-bad-reichenhall.de</a><br>Internet: <a href=""http://www.klinik-bad-reichenhall.de"">www.klinik-bad-reichenhall.de</a><br>"
258,"Dr. med. Christian Geltner, Dr. med. Ulrich Gropper<br>Kreiskrankenhaus Bad Reichenhall<br>Schlaflabor im Zentrum Innere Medizin Schwerpunkt Pneumologie/ Lungenzentrum SüdOst<br>Riedelstr. 5<br>83435 Bad Reichenhall<br><br>Telefon: (0 86 51) 7 72-751<br>Fax: (0 86 51) 77 2-682<br>E-Mail: <a href=""mailto:u.gropper@kliniken-sob.de"">u.gropper@kliniken-sob.de</a><br>Internet: <a href=""http://www.kliniken-suedostbayern.de/de/main/kreisklinik_bad_reichenhall.htm"">www.kliniken-suedostbayern.de/de/main/kreisklinik_bad_reichenhall.htm</a><br>"
259,"Dr. med. Wolfgang Paa, PD Dr. med. Nikolaus Netzer<br>Klinik für Schlafstörungen GmbH Bad Reichenhall<br>Rinckstr.7-9<br>83435 Bad Reichenhall<br><br>Telefon: (0 86 51) 770 104<br>Fax: (0 86 51) 77 01 05<br>E-Mail: <a href=""mailto:info@schlaflabor-bayern.de"">info@schlaflabor-bayern.de</a><br>Internet: <a href=""http://www.schlaflabor-bayern.de"">www.schlaflabor-bayern.de</a><br>"
260,"Dr. med. Stephan von Clarmann, Dr. medic Cristina-Diana Bartos<br>Klinik Haag i. OB<br>Innere Abteilung<br>Schlaflabor<br>Krankenhausstr. 4<br>83527 Haag i. OB.<br><br>Telefon: (0 80 72) 3 78-3367<br>Fax: (0 80 72) 3 78-3368<br>E-Mail: <a href=""mailto:schlaflabor@kliniken-muehldorf.de"">schlaflabor@kliniken-muehldorf.de</a><br>Internet: <a href=""http://www.kliniken-muehldorf.de/klinik_haag/"">www.kliniken-muehldorf.de/klinik_haag/</a><br>"
261,"Dr. med. Reinhard Zimmermann <br>Klinikum Landshut gemeinnützige GmbH<br>Interdisziplinäres Schlaflabor der<br>Med. Klinik II und Neurologischen Klinik<br>Robert-Koch-Str. 1<br>84034 Landshut<br><br>Telefon: (0871) 698 3080<br>Fax: (0871) 698 3089<br>E-Mail: <a href=""mailto:schlaflabor@klinikum-landshut.de"">schlaflabor@klinikum-landshut.de</a><br>Internet: <a href=""http://www.klinikum-landshut.de"">www.klinikum-landshut.de</a><br>"
262,"PD Dr. med. Bernhard Zrenner, Prof. Dr. med. Jürgen Fischer<br>Krankenhaus Landshut-Achdorf<br>Medizinische Klinik<br>Schlaflabor<br>Achdorfer Weg 3<br>84036 Landshut<br><br>Telefon: (0871) 404 2850<br>Fax: (0871) 404 1939<br>E-Mail: <a href=""mailto:schlaflabor@kh-landshut-achdorf.de"">schlaflabor@kh-landshut-achdorf.de</a><br>Internet: <a href=""http://www.lakumed.de"">www.lakumed.de</a><br>"
263,"Dr. Reinhardt Herterich, Barbara Schneider<br>Kinderkrankenhaus St. Marien gGmbh<br>Neuropädiatrie/ Schlafmedizin<br>Schlaflabor<br>Grillparzerstr.9<br>84036 Landshut<br><br>Telefon: (0871)852 1125<br>Fax: (0871) 21230<br>E-Mail: <a href=""mailto:reinhard.herterich@st-marien-la.de"">reinhard.herterich@st-marien-la.de</a><br>Internet: <a href=""http://www.kinderkrankenhaus-landshut.de"">www.kinderkrankenhaus-landshut.de</a><br>"
264,"Prof. Dr. med.  Thomas Pollmächer, Prof. Dr.  C. J. Lauer<br>Klinikum Ingolstadt GmbH<br>Zentrum für psychische Gesundheit<br>Schlafmedizinisches Zentrum<br>Krumenauer Str. 25<br>85049 Ingolstadt<br><br>Telefon: (08 41) 880-3115, -3128<br>Fax: (08 41) 880-3119<br>E-Mail: <a href=""mailto:schlaflabor@klinikum-ingolstadt.de"">schlaflabor@klinikum-ingolstadt.de</a><br>Internet: <a href=""http://www.klinikum-ingolstadt.de"">www.klinikum-ingolstadt.de</a><br>"
265,"Dr. med. Gabriele Gloger <br>Ambulantes Schlaflabor Kösching<br>Krankenhausstr.17<br>85092 Kösching<br><br>Telefon: (08456) 71123, (0841) 32667-Praxis<br>Fax: (08456) 71123<br>"
266,"Dr. med. Christoph Engelbrecht, Dr. med. Christian Lechner<br>HELIOS Amper-Klinikum Dachau<br>Abt. für Neurologie und Klinische Neurophysiologie<br>Schlafmedizinisches Zentrum<br>Krankenhausstr. 15<br>85221 Dachau<br><br>Telefon: (0 81 31) 76- 41 08<br>Fax: (0 81 31) 76- 4105<br>E-Mail: <a href=""mailto:schlafzentrum.dachau@helios-kliniken.de; andreas.eger@helios-kliniken.de"">schlafzentrum.dachau@helios-kliniken.de; andreas.eger@helios-kliniken.de</a><br>Internet: <a href=""http://www.helios-kliniken.de/dachau"">www.helios-kliniken.de/dachau</a><br>"
267,"Dr.  Michael Heinrich, Dr.  Bernhard Hoch<br>Josefinum, Krankenhaus für Kinder und Jugendliche<br>Kinderschlaflabor<br>Kapellenstr. 30<br>86154 Augsburg<br><br>Telefon: (08 21) 24 12-2 40<br>Fax: (08 21) 2 19 06 33<br>E-Mail: <a href=""mailto:hoch.bernhard@josefinum.de"">hoch.bernhard@josefinum.de</a><br>Internet: <a href=""http://www.josefinum.de"">www.josefinum.de</a><br>"
268,"Dr. med. Helmut Kern <br>Donau-Ries Klinik Öttingen<br>Schlaflabor<br>Kellerstr.15<br>86732 Oettingen i. Bayern<br><br>Telefon: (09082) 79-1981<br>Fax: (09082) 79-1002<br>E-Mail: <a href=""mailto:dr.kern@donkliniken.de"">dr.kern@donkliniken.de</a><br>Internet: <a href=""http://www.donkliniken.de"">www.donkliniken.de</a><br>"
269,"Prof. Dr. med. Christian Kähler, Dr. med. Bettina Müller<br>Waldburg-Zeil Kliniken - Fachkliniken Wangen<br>Klinik für Pneumologie, Beatmungsmedizin und Allergologie<br>Schlaflabor<br>Am Vogelherd 14<br>88239 Wangen im Allgäu<br><br>Telefon: (0 75 22) 7 97-11 24<br>Fax: (0 75 22) 7 97-11 20<br>E-Mail: <a href=""mailto:stefanie.umbeer@wz-kliniken.de (Sekretariat)"">stefanie.umbeer@wz-kliniken.de (Sekretariat)</a><br>Internet: <a href=""http://www.wz-kliniken.de"">www.wz-kliniken.de</a><br>"
270,"Prof. Dr. med.  Thomas Hoffmann, Prof. Dr. med. Jörg Lindemann<br>Universitätsklinik Ulm<br>Klinik für Hals-Nasen-Ohrenheilkunde, Kopf- und Halschirurgie<br>Schlafmedizinisches Zentrum der HNO-Klinik<br>Frauensteige 12<br>89075 Ulm<br><br>Telefon: (0731) 500-59507<br>Fax: (07 31) 5 00-59509<br>E-Mail: <a href=""mailto:ent.department@uniklinik-ulm.de"">ent.department@uniklinik-ulm.de</a><br>Internet: <a href=""http://www.uniklinik-ulm.de/hno"">www.uniklinik-ulm.de/hno</a><br>"
271,"Prof. Dr. Wolfgang Rottbauer, Dr. med. Cornelia Kropf-Sanchen<br>Universitätsklinik Ulm<br>Innere Medizin II, Sektion Pneumologie<br>Schlaf- und Beatmungszentrum<br>Albert-Einstein-Allee 23<br>89081 Ulm<br><br>Telefon: (07 31) 5 00-45440<br>Fax: (07 31) 5 00-45442<br>E-Mail: <a href=""mailto:schlaflabor.pneumologie@uniklinik-ulm.de"">schlaflabor.pneumologie@uniklinik-ulm.de</a><br>Internet: <a href=""http://www.uniklinik-ulm.de"">www.uniklinik-ulm.de</a><br>"
272,"Dr. med. Joachim Kamenz, Dr. med. Markus Miller<br>Stiftungsklinik Weißenhorn<br>Abteilung Innere Medizin<br>Schlaflabor<br>Günzburger Str. 41<br>89264 Weißenhorn<br><br>Telefon: (07309)-870-4800<br>Fax: (07309)-870-4899<br>E-Mail: <a href=""mailto:schlaflabor@kreisspitalstiftung.de"">schlaflabor@kreisspitalstiftung.de</a><br>Internet: <a href=""http://www.stiftungsklinik-weissenhorn.de"">www.stiftungsklinik-weissenhorn.de</a><br>"
273,"Dr. med. Joachim E. Durner, Dr. med. Hannelore Hösch<br>Fachklinik Ichenhausen<br>Fachbereich Neurologie / Innere<br>Interdisziplinäres Schlaflabor<br>Krumbacher Str. 45<br>89335 Ichenhausen<br><br>Telefon: (0 82 23) 99-10 34 /-3126<br>Fax: (0 82 23) 99-10 39<br>E-Mail: <a href=""mailto:schlaflabor@fachklinik-ichenhausen.de"">schlaflabor@fachklinik-ichenhausen.de</a><br>Internet: <a href=""http://www.fachklinik-ichenhausen.de"">www.fachklinik-ichenhausen.de</a><br>"
